Song Name,Artist Name,Album Name,Release Date,Popularity Score,Length (ms),Grammy_won,Is pop,Is rock,Is funk,Is country,Is hip hop,Is r&b,Is rap,Is folk
Angels Medley - Joy Album Version,Avalon,Joy,2000-01-01,12.0,363800.0,0,0,0,0,0,0,0,0,0
Smooth (feat. Rob Thomas),Santana,Supernatural (Remastered),1999-06-15,65.0,294986.0,1,0,0,0,0,0,0,0,0
Smooth,Brian Nandlal,"Once Bitten, Twice Shy",2022-12-10,25.0,177830.0,1,0,0,0,0,0,0,0,0
I Will Remember You,Sarah McLachlan,Closer: The Best Of Sarah McLachlan (Deluxe Version),2008,46.0,291400.0,1,0,0,0,0,0,0,0,0
Maria Maria (feat. The Product G&B),Santana,Supernatural (Remastered),1999-06-15,63.0,261973.0,1,0,0,0,0,0,0,0,0
El Farol,Santana,Supernatural (Remastered),1999-06-15,37.0,290840.0,1,0,0,0,0,0,0,0,0
Believe,Cher,Believe,1998,74.0,239026.0,1,0,0,0,0,0,0,0,0
Sweet Child O' Mine,Sheryl Crow,The Globe Sessions,1998-09-21,54.0,234133.0,1,0,0,0,0,0,0,0,0
American Woman,Lenny Kravitz,5,1998-05-12,61.0,264560.0,1,0,0,0,0,0,0,0,0
Put Your Lights On (feat. Everlast),Santana,Supernatural (Remastered),1999-06-15,49.0,287493.0,1,0,0,0,0,0,0,0,0
Whiskey In The Jar,Metallica,"Garage, Inc.",1998-11-24,61.0,304893.0,1,0,0,0,0,0,0,0,0
Iron Man - 2012 - Remaster,Black Sabbath,Paranoid (Remaster),1970-09-18,63.0,355303.0,1,0,0,0,0,0,0,0,0
The Calling (feat. Eric Clapton),Santana,Supernatural (Remastered),1999-06-15,39.0,469013.0,1,0,0,0,0,0,0,0,0
Scar Tissue,Nancy Brown,Greatest Hits of Red Hot Chilli Peppers,2021-09-29,0.0,216037.0,1,0,0,0,0,0,0,0,0
It's Not Right But It's Okay,Whitney Houston,My Love Is Your Love,1998-11-17,64.0,292400.0,1,0,0,0,0,0,0,0,0
Staying Power,Barry White,Staying Power,1999,37.0,370266.0,1,0,0,0,0,0,0,0,0
No Scrubs,TLC,Fanmail,1999-02-23,76.0,214400.0,1,0,0,0,0,0,0,0,0
FanMail,TLC,Fanmail,1999-02-23,33.0,239333.0,1,0,0,0,0,0,0,0,0
My Name Is,Eminem,The Slim Shady LP,1999-02-23,73.0,268400.0,1,0,0,0,0,0,0,0,0
Man! I Feel Like A Woman!,Shania Twain,Come On Over,1997-11-04,74.0,234493.0,1,0,0,0,0,0,0,0,0
Choices,George Jones,Cold Hard Truth,1999-01-01,47.0,206213.0,1,0,0,0,0,0,0,0,0
Bob's Breakdowns,Asleep At The Wheel,Ride With Bob,1999-01-01,10.0,220493.0,1,0,0,0,0,0,0,0,0
When I Look In Your Eyes,Diana Krall,When I Look In Your Eyes,1999-01-01,27.0,271440.0,1,0,0,0,0,0,0,0,0
Like Minds,Gary Burton,Like Minds,1998-01-01,18.0,348866.0,1,0,0,0,0,0,0,0,0
O Christmas Tree,Shirley Caesar,Christmas With Shirley Caesar,1998-10-21,0.0,224800.0,1,0,0,0,0,0,0,0,0
Tiempos,Rubén Blades,Tiempos,1999-07-13,12.0,360893.0,1,0,0,0,0,0,0,0,0
Resurrection,Chris Pérez Band,Resurrection,1999-05-18,6.0,208719.0,1,0,0,0,0,0,0,0,0
Mambo Birdland - Live (1999/Birdland),Tito Puente,Mambo Birdland,1999-01-01,5.0,407706.0,1,0,0,0,0,0,0,0,0
Píntame,Elvis Crespo,Pintame,1999,52.0,259066.0,1,0,0,0,0,0,0,0,0
Por Eso Te Amo,Los Palominos,Tesoros De Coleccion,1991,32.0,215786.0,1,0,0,0,0,0,0,0,0
Blues Boys Tune,B.B. King,Blues On The Bayou,1998-01-01,44.0,209840.0,1,0,0,0,0,0,0,0,0
Get Behind The Mule,Tom Waits,Mule Variations (Remastered),1999-04-27,32.0,412453.0,1,0,0,0,0,0,0,0,0
Calling Rastafari,Burning Spear,Calling Rastafari,2009-09-26,21.0,228013.0,1,0,0,0,0,0,0,0,0
Livros,Caetano Veloso,Livro,1997,4.0,270440.0,1,0,0,0,0,0,0,0,0
"You'll Be In My Heart - From ""Tarzan""/Soundtrack Version",Phil Collins,Disney Summer Songs,2021-05-28,67.0,258133.0,1,0,0,0,0,0,0,0,0
Beautiful Stranger - Calderone Mix,Madonna,More Music From The Motion Picture Austin Powers: The Spy Who Shagged Me,1999-10-26,16.0,243600.0,1,0,0,0,0,0,0,0,0
When I Look in Your Eyes,Nancy Sinatra,Shifting Gears,2013-12-03,14.0,176760.0,1,0,0,0,0,0,0,0,0
Freak On a Leash,Korn,Follow The Leader,1998-08-18,73.0,255733.0,1,0,0,0,0,0,0,0,0
Believe - Single Version,Cher,NOW That's What I Call Music! Pride,2022-05-20,4.0,234586.0,0,0,0,0,0,0,0,0,0
If The Kids Are United,Nanne,My Rock Favourites (Bonus Version),2011-01-01,0.0,165333.0,0,0,0,0,0,0,0,0,0
Beautiful Stranger,Madonna,Celebration (Bonus Track Version),2009-09-18,12.0,260760.0,0,0,0,0,0,0,0,0,0
...Baby One More Time - Remastered,Britney Spears,The Singles Collection,2009-11-09,22.0,211133.0,0,0,0,0,0,0,0,0,0
Kiss Me - Japanese Commercial Single Version Import,Sixpence None The Richer,Sixpence None the Richer: Greatest Hits,2004-10-26,19.0,198400.0,0,0,0,0,0,0,0,0,0
When You Believe (F7 Solo),Whitney Houston,Vol. 7: Spanish Flea - Demo Tracks,2007-11-01,0.0,238933.0,0,0,0,0,0,0,0,0,0
Music of My Heart (Karaoke Version) - Originally Performed By N Sync & Gloria Estefan,A Nice Vibe,Sing the Hits of NSYNC (Karaoke Version),2014-03-24,0.0,261974.0,0,0,0,0,0,0,0,0,0
The Promise - Studio Outtake - 1999,Bruce Springsteen,Tracks,1998-11-10,21.0,290386.0,0,0,0,0,0,0,0,0,0
Windows To The Soul (Naked),Steve Vai,Naked Tracks Vol. 5 (The Ultra Zone / Real Illusions - Mixes With No Lead Guitar),2008-01-01,1.0,391233.0,0,0,0,0,0,0,0,0,0
Espionage - Demo,Green Day,Nimrod (25th Anniversary Edition),2023-01-27,33.0,196209.0,0,0,0,0,0,0,0,0,0
Californication,Red Hot Chili Peppers,The Studio Album Collection 1991 - 2011,2014-12-12,30.0,329733.0,0,0,0,0,0,0,0,0,0
Ned Kelly vs Guy Fawkes - Remix,Rap Clash,The Rap Clash Album,2021-12-04,0.0,150140.0,0,0,0,0,0,0,0,0,0
My Love Is Your Love,Whitney Houston,"R&B - 100 Hits - The Greatest R n B album - 100 R & B Classics featuring Usher, Pitbull and Justin Timberlake",2013-06-24,29.0,261573.0,0,0,0,0,0,0,0,0,0
Back At One,Brian McKnight,The Best 90s Album In The World...Ever!,2021-05-25,2.0,263797.0,0,0,0,0,0,0,0,0,0
Album Intro,Nas,I Am...,1999-04-06,25.0,170893.0,0,0,0,0,0,0,0,0,0
God Must Have Spent a Little More Time on You (feat. *NSYNC),Alabama,The Essential *NSYNC,2014-07-29,35.0,278440.0,0,0,0,0,0,0,0,0,0
The Houseplant Song - Underdog Album Version,Audio Adrenaline,Underdog,1999-01-01,17.0,244240.0,0,0,0,0,0,0,0,0,0
"My Heart Will Go On - Love Theme from ""Titanic""",Céline Dion,Let's Talk About Love,1997-11-14,72.0,280000.0,1,0,0,0,0,0,0,0,0
The Miseducation of Lauryn Hill,Ms. Lauryn Hill,The Miseducation of Lauryn Hill,1998-08-25,47.0,235466.0,1,0,0,0,0,0,0,0,0
My Father's Eyes,Eric Clapton,Pilgrim,1998-03-10,56.0,323440.0,1,0,0,0,0,0,0,0,0
I Still Have That Other Girl,Elvis Costello,Painted From Memory,1998-09-28,43.0,166133.0,1,0,0,0,0,0,0,0,0
Ray of Light,Madonna,Ray of Light,1998-03-03,57.0,322000.0,1,0,0,0,0,0,0,0,0
Uninvited,Alanis Morissette,The Collection (Standard Edition),2005-11-11,55.0,276200.0,1,0,0,0,0,0,0,0,0
Fly Away,Lenny Kravitz,5,1998-05-12,70.0,221332.0,1,0,0,0,0,0,0,0,0
Pink,Aerosmith,Nine Lives,1997-03-18,59.0,235473.0,1,0,0,0,0,0,0,0,0
Better Than You,Metallica,Reload,1997-11-18,34.0,321600.0,1,0,0,0,0,0,0,0,0
The Roots of Coincidence,Pat Metheny Group,Imaginary Day,1997-01-01,25.0,470333.0,1,0,0,0,0,0,0,0,0
Doo Wop (That Thing),Ms. Lauryn Hill,The Miseducation of Lauryn Hill,1998-08-25,71.0,320266.0,1,0,0,0,0,0,0,0,0
The Boy Is Mine,Brandy,Never Say Never,1998-05-29,69.0,294786.0,1,0,0,0,0,0,0,0,0
Got To Be Real - Live (1998 Hammerstein Ballroom),Patti LaBelle,Live! One Night Only,1998-01-01,31.0,204293.0,1,0,0,0,0,0,0,0,0
Gettin' Jiggy Wit It,Will Smith,Big Willie Style,1997-10-03,67.0,227933.0,1,0,0,0,0,0,0,0,0
Intergalactic - Remastered 2009,Beastie Boys,Hello Nasty (Deluxe Version/Remastered 2009),1998-07-14,65.0,231493.0,1,0,0,0,0,0,0,0,0
If You Ever Have Forever In Mind,Vince Gill,The Key,1998-08-11,28.0,279826.0,1,0,0,0,0,0,0,0,0
A Soldier's Joy - Instrumental,Randy Scruggs,Crown Of Jewels,1998-07-02,2.0,168573.0,1,0,0,0,0,0,0,0,0
Karaoke - Wide Open Spaces,Karaoke - Dixie Chicks,Karaoke - Contemporary Female Country - Vol.4,2005-03-01,4.0,221466.0,1,0,0,0,0,0,0,0,0
Imaginary Day,Pat Metheny Group,Imaginary Day,1997-01-01,20.0,611266.0,1,0,0,0,0,0,0,0,0
I Fall In Love Too Easily,Shirley Horn,I Remember Miles,1998-01-01,7.0,340173.0,1,0,0,0,0,0,0,0,0
You Are There,Ashley Cleveland,Lesson Of Love,1995-08-01,1.0,335426.0,1,0,0,0,0,0,0,0,0
He Leadeth Me,Cissy Houston,Gospel Divas,2003-08-26,0.0,253240.0,1,0,0,0,0,0,0,0,0
Something About the Name Jesus,Kirk Franklin,The Nu Nation Project,1998-10-22,48.0,368440.0,1,0,0,0,0,0,0,0,0
Vuelve,Ricky Martin,Vuelve,1998-02-10,65.0,307866.0,1,0,0,0,0,0,0,0,0
Contra La Corriente,Marc Anthony,Contra La Corriente,1997-01-01,56.0,304733.0,1,0,0,0,0,0,0,0,0
La Trajedia De Los 7 - Los Tequileros,Los Super Norteños,Arriba El Norte,2017-04-11,0.0,162840.0,1,0,0,0,0,0,0,0,0
Said And Done,Flaco Jimenez,Said And Done,1998-01-01,0.0,140000.0,1,0,0,0,0,0,0,0,0
Car Wheels On A Gravel Road,Lucinda Williams,Car Wheels On A Gravel Road,1998-01-01,43.0,284560.0,1,0,0,0,0,0,0,0,0
Friendship Pas de Deux,Fancy Nancy - Cast,Disney Junior Music: Fancy Nancy,2018-06-08,32.0,52533.0,1,0,0,0,0,0,0,0,0
Papa Won't You Dance With Me,Jimmy Sturr & His Orchestra,The Greatest Hits of Polka,2006-01-01,9.0,139933.0,1,0,0,0,0,0,0,0,0
The Boy Is Mine - Radio Edit,Brandy,90s Top Tracks,2022-11-11,0.0,240053.0,0,0,0,0,0,0,0,0,0
Iris,The Goo Goo Dolls,90s Top Tracks,2022-11-11,0.0,289906.0,0,0,0,0,0,0,0,0,0
My Favorite Mistake - Commentary,Sheryl Crow/Jeff Trott,Sheryl Crow & Jeff Trott: The History of Us (Track-by-Track),2017-03-24,0.0,142706.0,0,0,0,0,0,0,0,0,0
"My Heart Will Go On (Love Theme from ""Titanic"")",Kenny G,Ultimate Kenny G,2003-06-10,35.0,261453.0,0,0,0,0,0,0,0,0,0
There Goes the Neighborhood - Commentary,Sheryl Crow/Jeff Trott,Sheryl Crow & Jeff Trott: The History of Us (Track-by-Track),2017-03-24,0.0,144933.0,0,0,0,0,0,0,0,0,0
Bitter Sweet Symphony,The Verve,This Is Music: The Singles 92-98,2004-01-01,54.0,359546.0,0,0,0,0,0,0,0,0,0
Celebrity Skin,Hole,The Ultimate Grunge Album Vol.1,2019-08-16,5.0,162893.0,0,0,0,0,0,0,0,0,0
Stay Alive,Alicia Nando,Ambient Keys - 20 Electronic Tracks,2019-07-31,0.0,353000.0,0,0,0,0,0,0,0,0,0
Back In the Day - Live Album Version (Edited),Erykah Badu,Dave Chappelle's Block Party,2006-01-01,4.0,246133.0,0,0,0,0,0,0,0,0,0
Rosa Parks,Outkast,Aquemini,1998-09-29,63.0,324373.0,0,0,0,0,0,0,0,0,0
Love Still Remains - 2007 Remastered Version,Emmylou Harris,Songbird: Rare Tracks & Forgotten Gems,2007-09-17,1.0,275626.0,0,0,0,0,0,0,0,0,0
"If You See Him, If You See Her",Reba McEntire,If You See Him,1998-06-01,51.0,235933.0,0,0,0,0,0,0,0,0,0
The Courtroom - Mission 3:16 Album Version,Carman,Mission 3:16,1998-01-01,15.0,407293.0,0,0,0,0,0,0,0,0,0
The Church In The Wildwood - Just As I Am Album Version,Andy Griffith,Just As I Am,1998-01-01,11.0,205666.0,0,0,0,0,0,0,0,0,0
Amazing Grace - Down By The Tabernacle Album Version,Bill & Gloria Gaither,Down By The Tabernacle,1998,4.0,253979.0,0,0,0,0,0,0,0,0,0
La Amistad,Nando Vanin,Mi Cantar,2016-01-01,0.0,310773.0,0,0,0,0,0,0,0,0,0
Where or When,Nancy Heyman,Nancy Heyman... The Studio Sessions,2015-09-15,0.0,223946.0,0,0,0,0,0,0,0,0,0
Tears in Heaven - Acoustic Live,Eric Clapton,Unplugged (Deluxe Edition) (Live),1992-08-25,66.0,280000.0,1,0,0,0,0,0,0,0,0
Tears in Heaven,Nando Real,Tears in Heaven,2022-06-10,0.0,233351.0,1,0,0,0,0,0,0,0,0
Constant Craving,k.d. lang,Recollection,2010,52.0,277240.0,1,0,0,0,0,0,0,0,0
"Beauty and the Beast - from the Soundtrack ""Beauty and the Beast""",Céline Dion,Celine Dion,1992-03-30,62.0,249240.0,1,0,0,0,0,0,0,0,0
"Main Theme (From: "" Beauty and the Beast "" )",Richard Kaufman,Symphonic & Hollywood,1991-07-01,0.0,207866.0,1,0,0,0,0,0,0,0,0
"Layla - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 1999 Remaster",Eric Clapton,Clapton Chronicles: The Best of Eric Clapton,1999-10-12,26.0,260440.0,1,0,0,0,0,0,0,0,0
Wish,Nine Inch Nails,Broken,1992-09-22,52.0,226733.0,1,0,0,0,0,0,0,0,0
Little Wing,Stevie Ray Vaughan,Couldn't Stand The Weather (Legacy Edition),1984,57.0,408480.0,1,0,0,0,0,0,0,0,0
Layla,Nando Real,Layla,2022-01-30,0.0,292179.0,1,0,0,0,0,0,0,0,0
You Can Make the Story Right,Chaka Khan,The Woman I Am,1992-04-10,14.0,392440.0,1,0,0,0,0,0,0,0,0
Heaven and Earth,Al Jarreau,Heaven and Earth,1992,15.0,267666.0,1,0,0,0,0,0,0,0,0
End Of The Road,Boyz II Men,Cooleyhighharmony (Bonus Tracks Version),1991-04-30,68.0,351466.0,1,0,0,0,0,0,0,0,0
The Doo-Bop Song,Miles Davis,Doo-Bop,1992-06-26,39.0,297440.0,1,0,0,0,0,0,0,0,0
Baby Got Back,Sir Mix-A-Lot,Mack Daddy,1992-01-01,66.0,262826.0,1,0,0,0,0,0,0,0,0
Tennessee,Arrested Development,"3 Years, 5 Months And 2 Days In The Life Of...",1992-03-24,49.0,272706.0,1,0,0,0,0,0,0,0,0
Shepherd Moons,Enya,Shepherd Moons,1991-11-15,46.0,224933.0,1,0,0,0,0,0,0,0,0
'Round Midnight - Live,Bobby McFerrin,Play,1992-01-01,11.0,479960.0,1,0,0,0,0,0,0,0,0
Lush Life - Remastered,Nancy Wilson,Lush Life,1995-01-01,10.0,207906.0,1,0,0,0,0,0,0,0,0
Sidney In Da Haus,Branford Marsalis,I Heard You Twice The First Time,1992-08-27,3.0,392533.0,1,0,0,0,0,0,0,0,0
I Feel Lucky,Mary Chapin Carpenter,Come On Come On,1992-06-20,46.0,211226.0,1,0,0,0,0,0,0,0,0
I Still Believe In You,Vince Gill,I Still Believe In You,1992-01-01,47.0,239520.0,1,0,0,0,0,0,0,0,0
The Whiskey Ain't Workin' (feat. Marty Stuart),Travis Tritt,It's All About to Change,1991,50.0,159880.0,1,0,0,0,0,0,0,0,0
Sneakin' Around,Chet Atkins,The Essential Chet Atkins - The Columbia Years,1983,19.0,265373.0,1,0,0,0,0,0,0,0,0
Every Time You Say Goodbye,Alison Krauss & Union Station,Every Time You Say Goodbye,1992-02-14,31.0,198000.0,1,0,0,0,0,0,0,0,0
Dance - Unseen Power Album Version,Petra,The Ultimate Collection,2006-01-01,15.0,222306.0,1,0,0,0,0,0,0,0,0
The Great Adventure,Steven Curtis Chapman,The Great Adventure,1992-01-01,38.0,277160.0,1,0,0,0,0,0,0,0,0
Sometimes Miracles Hide,Bruce Carroll,Sometimes Miracles Hide,1991-11-12,3.0,306693.0,1,0,0,0,0,0,0,0,0
He's Working It Out for You,Shirley Caesar,He's Working It Out for You,1991-01-01,30.0,331493.0,1,0,0,0,0,0,0,0,0
Otro Día Más Sin Verte,Jon Secada,Jon Secada,1992-01-01,63.0,327240.0,1,0,0,0,0,0,0,0,0
Frenesí - 2016 Remaster,Linda Ronstadt,Frenesi (2016 Remaster),1992-08-11,38.0,213213.0,1,0,0,0,0,0,0,0,0
Goin' Back to New Orleans,Dr. John,Goin' Back To New Orleans,1992-06-12,36.0,249800.0,1,0,0,0,0,0,0,0,0
The Sky Is Crying - 1984 Version,Stevie Ray Vaughan,Couldn't Stand The Weather (Legacy Edition),1984,44.0,250866.0,1,0,0,0,0,0,0,0,0
"Tale As Old As Time - From ""Beauty And The Beast""",Nana Ou-Yang,Cello Loves Disney,2017-06-16,14.0,213240.0,1,0,0,0,0,0,0,0,0
"Beauty And The Beast, from ""Beauty And The Beast""/Prayer From ""Hansel And Gretel""",Howard Ashman,The Movie Album (Classical Pictures),1996-01-01,2.0,378560.0,1,0,0,0,0,0,0,0,0
Digging In The Dirt,Peter Gabriel,Us (Remastered Version),1992-09-27,34.0,318013.0,1,0,0,0,0,0,0,0,0
Life Is Herenow,Guru Nanak Dev Ji,"Courage to Fly (Spiritual Music for Yoga, Mantra, Karma, Tantra, Zen, Mindfullness, Massage & Meditation)",2013-09-23,0.0,257961.0,1,0,0,0,0,0,0,0,0
Beauty and the Beast (Single) - Remastered 2018,Céline Dion,Walt Disney Records The Legacy Collection: Beauty and the Beast,2018-02-09,13.0,245813.0,0,0,0,0,0,0,0,0,0
Black or White - Single Version,Michael Jackson,Number Ones,2003-11-18,63.0,198506.0,0,0,0,0,0,0,0,0,0
"The Flight To Neverland - From ""Hook""",John Williams,John Williams: A Life In Music,2018-05-04,43.0,296173.0,0,0,0,0,0,0,0,0,0
Rockinghorse,Alannah Myles,The Complete Atlantic Albums,2019-03-29,1.0,181040.0,0,0,0,0,0,0,0,0,0
It Won't Be Long,Alison Moyet,Singles,1995-05-16,14.0,247506.0,0,0,0,0,0,0,0,0,0
Jeremy,Singles plays Pearl Jam,Singles plays Pearl Jam,2014-06-16,4.0,310249.0,0,0,0,0,0,0,0,0,0
Into The Void (Sealth),Soundgarden,Echo Of Miles: Scattered Tracks Across The Path,2014-11-24,23.0,396026.0,0,0,0,0,0,0,0,0,0
I Love Your Smile - Driza Bone Single Remix,Shanice,Inner Child,1991-11-19,20.0,256706.0,0,0,0,0,0,0,0,0,0
Not Too Much To Ask,Mary Chapin Carpenter,Come On Come On,1992-06-20,26.0,202400.0,0,0,0,0,0,0,0,0,0
Unchain - Tales Of Wonder Album Version,Whiteheart,Tales Of Wonder,1991-11-11,20.0,297168.0,0,0,0,0,0,0,0,0,0
I Cannot Get You Out Of My System - Not Ashamed Album Version,Newsboys,Not Ashamed,1992-01-01,12.0,198133.0,0,0,0,0,0,0,0,0,0
Listen To Our Hearts - Friend Like U Album Version,Geoff Moore & The Distance,A Friend Like You,1994-01-01,28.0,288840.0,0,0,0,0,0,0,0,0,0
Black & Gold - Live,Black-Eyed Nancy,"The Big Nos, Nos Lowen Dance Album 2020",2020-09-01,1.0,316017.0,0,0,0,0,0,0,0,0,0
Still Say Yes - For The Rest Of My Life Album Version,Mom & Pop Winans,For The Rest Of My Life,1991-01-01,0.0,204106.0,0,0,0,0,0,0,0,0,0
All over the World,Wailing Souls,All Over The World,1992-06-16,6.0,267266.0,0,0,0,0,0,0,0,0,0
Hook and Ladder,Nancy Sinatra,Start Walkin' 1965-1976,2021-02-05,14.0,188960.0,0,0,0,0,0,0,0,0,0
Beethoven: Complete Symphonies,Anton Nanut,Beethoven: The Nine Symphonies,2009-01-01,0.0,614733.0,0,0,0,0,0,0,0,0,0
Unforgettable,Nancy,When I'm with You (I Feel Love) / Unforgettable,2019-09-04,0.0,151851.0,1,0,0,0,0,0,0,0,0
Something To Talk About,Bonnie Raitt,Luck Of The Draw,1991-01-01,59.0,227573.0,1,0,0,0,0,0,0,0,0
When a Man Loves a Woman,Michael Bolton,"Time, Love & Tenderness",1991-04-23,63.0,231066.0,1,0,0,0,0,0,0,0,0
"Training - Robin Hood, Prince Of Thieves",Michael Kamen,Robin Hood: Prince Of Thieves (Original Motion Picture Soundtrack),1991-01-01,17.0,315200.0,1,0,0,0,0,0,0,0,0
Luck Of The Draw,Bonnie Raitt,Luck Of The Draw,1991-01-01,26.0,317040.0,1,0,0,0,0,0,0,0,0
"Good Man, Good Woman",Bonnie Raitt,Luck Of The Draw,1991-01-01,33.0,213666.0,1,0,0,0,0,0,0,0,0
How Can I Ease the Pain,Lisa Fischer,So Intense,1991-04-09,40.0,319880.0,1,0,0,0,0,0,0,0,0
Burnin' (The Fire Is Still) Burnin' For You,Patti LaBelle,Burnin',1991-01-01,9.0,328760.0,1,0,0,0,0,0,0,0,0
Power of Love / Love Power,Luther Vandross,Power Of Love,1991-04-26,40.0,402413.0,1,0,0,0,0,0,0,0,0
By the Power of Your Love,Nania,"Thanksgiving, Vol. 2",2012,18.0,326360.0,1,0,0,0,0,0,0,0,0
Mama Said Knock You Out,LL COOL J,Mama Said Knock You Out,1990-08-27,60.0,289693.0,1,0,0,0,0,0,0,0,0
Oh! He Is Christmas,Take 6,He Is Christmas,1991-08-23,17.0,241160.0,1,0,0,0,0,0,0,0,0
I'll Remember You,Nani,East of Maui,2012-05-25,4.0,173516.0,1,0,0,0,0,0,0,0,0
Down at the Twist and Shout,Mary Chapin Carpenter,The Essential Mary Chapin Carpenter,1989,51.0,201893.0,1,0,0,0,0,0,0,0,0
The Ballad of Sally Anne,Mark O'Connor,The New Nashville Cats,1991-04-12,4.0,162200.0,1,0,0,0,0,0,0,0,0
For The Sake Of The Call,Steven Curtis Chapman,For The Sake Of The Call,1990-01-01,25.0,330626.0,1,0,0,0,0,0,0,0,0
Pray for Me,Mighty Clouds Of Joy,Pray for Me,1990-10-24,19.0,525600.0,1,0,0,0,0,0,0,0,0
Addictive Love - Different Lifestyles Album Version,Bebe & Cece Winans,Different Lifestyles,1991-01-01,42.0,324333.0,1,0,0,0,0,0,0,0,0
16 de Septiembre,Little Joe,Puro Tejano,2014-11-04,3.0,170400.0,1,0,0,0,0,0,0,0,0
"When Love Comes To Town - Live At Apollo Theater, New York/1990",B.B. King,How Blue Can You Get? (Classic Live Performances 1964 - 1994),1996-06-18,5.0,287160.0,1,0,0,0,0,0,0,0,0
"Damn Right, I've Got the Blues",Buddy Guy,"Damn Right, I've Got The Blues",1991,52.0,271653.0,1,0,0,0,0,0,0,0,0
All the Best,John Prine,The Missing Years,1991-09-24,39.0,208840.0,1,0,0,0,0,0,0,0,0
Orange Blossom Special - Live,Jimmy Sturr and his Orchestra,Live at Gilley's!,2020-02-21,2.0,150533.0,1,0,0,0,0,0,0,0,0
Pays Basque,Nancy Nuñez,Passions latines,1994-02-01,0.0,210133.0,1,0,0,0,0,0,0,0,0
"Twinkle, Twinkle Little Star (Vocal)",Nancy Gair,"If You're Happy and You Know It, Sing With Me! Circle Time Songs With Nancy G! (feat. Doug Hammer)",2015-12-02,14.0,79701.0,1,0,0,0,0,0,0,0,0
(Everything I Do) I Do It For You,Bryan Adams,Waking Up The Neighbours,1991-09-24,61.0,394133.0,0,0,0,0,0,0,0,0,0
Every Heartbeat,Amy Grant,Heart In Motion,1991,40.0,213733.0,0,0,0,0,0,0,0,0,0
My Baby Loves Lovin' - Single Version,Nancy Boyd,"Nancy Boyd; Let's Hang On, Remember The 60's (And More)",2011-09-08,0.0,212525.0,0,0,0,0,0,0,0,0,0
Fisherman’s Song for Attracting the Seals/Song of the Seals,Nancy Daily-Green,Delia's Hearth,2009-07-28,0.0,324720.0,0,0,0,0,0,0,0,0,0
Emotions,Mariah Carey,Emotions,1991-09-17,59.0,248093.0,0,0,0,0,0,0,0,0,0
Crazy (Single Mix) - 2022 Remaster,Seal,Seal (Deluxe Edition),1991-05-24,43.0,269666.0,0,0,0,0,0,0,0,0,0
I Wanna Sex You Up - Re-Recorded,Color Me Badd,#1 '90s Album,2012-11-29,0.0,237623.0,0,0,0,0,0,0,0,0,0
Duke Ellington Medley - Live,Mel Tormé,The Classic Concert Live,2005-01-01,16.0,324440.0,0,0,0,0,0,0,0,0,0
She's In Love With The Boy - Single Version,Trisha Yearwood,Trisha Yearwood,1991-01-01,65.0,248200.0,0,0,0,0,0,0,0,0,0
Pocket Full Of Gold,Vince Gill,Pocket Full Of Gold,1991-01-01,35.0,247293.0,0,0,0,0,0,0,0,0,0
Simple House - Spanish Album Version,Margaret Becker,Fiel A Ti,1991-11-11,6.0,209466.0,0,0,0,0,0,0,0,0,0
Después De Un Adiós,Los Bukis,A Traves De Tus Ojos,1991-01-01,52.0,255040.0,0,0,0,0,0,0,0,0,0
Se Acabó Lo Que Se Daba / Domitila (Dónde Va) - Live,Poncho Sanchez,A Night At Kimball's East,1991-07-31,7.0,338521.0,0,0,0,0,0,0,0,0,0
The Giving Tree,Nanci Griffith,"Twistable, Turnable Man: A Musical Tribute To The Songs Of Shel Silverstein",2010-01-01,2.0,335306.0,0,0,0,0,0,0,0,0,0
Jungle Fever,Stevie Wonder,"Music From The Movie ""Jungle Fever""",1991-05-28,19.0,296000.0,0,0,0,0,0,0,0,0,0
Somewhere In My Memory - from 'Home Alone',Leslie Bricusse,Noël calme,2022-11-29,0.0,184333.0,0,0,0,0,0,0,0,0,0
Gotta Have You,Stevie Wonder,"Music From The Movie ""Jungle Fever""",1991-05-28,11.0,386306.0,0,0,0,0,0,0,0,0,0
Nature Boy,Nancy Gilliland,Prelude To Romance - Live At The Little Fox,2005-01-01,0.0,226426.0,0,0,0,0,0,0,0,0,0
Another Day in Paradise - 2016 Remaster,Phil Collins,...But Seriously (Deluxe Edition),1989-11-20,71.0,322133.0,1,0,0,0,0,0,0,0,0
From A Distance,Nanci Griffith,Lone Star State Of Mind,1987-01-01,24.0,254160.0,1,0,0,0,0,0,0,0,0
Vision of Love,Mariah Carey,Mariah Carey,1990-06-12,55.0,209293.0,1,0,0,0,0,0,0,0,0
"Oh, Pretty Woman",Roy Orbison,"Oh, Pretty Woman",1962,71.0,178933.0,1,0,0,0,0,0,0,0,0
All My Life (with Aaron Neville) - 1999 Remaster,Linda Ronstadt,Cry Like a Rainstorm Howl Like the Wind (feat. Aaron Neville),1989,52.0,210960.0,1,0,0,0,0,0,0,0,0
Twin Peaks Theme - Instrumental,Angelo Badalamenti,Soundtrack From Twin Peaks,1990-09-07,50.0,310013.0,1,0,0,0,0,0,0,0,0
Black Velvet,Alannah Myles,Alannah Myles,1989-03-14,68.0,287440.0,1,0,0,0,0,0,0,0,0
